ko'chasi 	1	423
road 	1	165
улица 	1	117
школа 	1	112
грунтовка 	1	81
аптека 	1	76
дорога 	1	70
сад 	1	54
детский 	1	54
shoh 	1	53
детский сад 	2	50
shoh ko'chasi 	2	50
колледж 	1	49
проезд 	1	45
детсад 	1	43
termez 	1	42
кафе 	1	42
кўчаси 	1	41
пункт 	1	40
tashkent-samarqand 	1	39
ул. 	1	38
поликлиника 	1	35
xxx 	1	33
агзс 	1	32
uzgazoil 	1	31
дом 	1	31
пункт приема 	2	30
приема 	1	30
navoiy 	1	29
оплаты 	1	29
paynet. пункт приема 	3	29
приема оплаты 	2	29
toshkent-jizzax road 	2	29
пункт приема оплаты 	3	29
toshkent-jizzax 	1	29
jizzax-guliston road 	2	29
paynet. пункт 	2	29
paynet. пункт приема оплаты 	4	29
paynet. 	1	29
jizzax-guliston 	1	29
больница 	1	28
района 	1	28
азс 	1	28
yo'li 	1	28
buyuk 	1	27
институт 	1	27
банк 	1	27
метан 	1	26
shahrisabz shoh ko'chasi 	3	26
кучаси 	1	26
shahrisabz 	1	26
shahrisabz shoh 	2	26
buyuk ipak yo'li 	3	25
bobur 	1	25
ipak 	1	25
паркент-янгибазар 	1	25
buyuk ipak 	2	25
buyuk ipak yo'li ko'chasi 	4	25
ipak yo'li ko'chasi 	3	25
ipak yo'li 	2	25
yo'li ko'chasi 	2	25
и 	1	24
bank 	1	24
bobur ko'chasi 	2	23
средняя школа 	2	22
cho'ponota ko'chasi 	2	22
шоссе 	1	22
отделение 	1	22
средняя 	1	22
cho'ponota 	1	22
maktab 	1	21
грунтовая 	1	21
navoiy shoh 	2	21
стоянка 	1	21
филиал 	1	21
navoiy shoh ko'chasi 	3	21
затопленная 	1	21
грунтовая дорога 	2	20
столовая 	1	20
старая 	1	19
багбог улица 	2	19
мед 	1	19
ahmad 	1	19
багбог 	1	19
кольцевая 	1	18
затопленная грунтовка 	2	18
центр 	1	17
кольцевая дорога 	2	17
газалкентская 	1	17
старая газалкентская 	2	17
kochasi 	1	17
газалкентская дорога 	2	17
tashkent-termez 	1	17
старая газалкентская дорога 	3	17
navoiy-uchquduq road 	2	16
городской 	1	16
kolleji 	1	16
navoiy-uchquduq 	1	16
qipchoq 	1	15
pomuq 	1	15
qipchoq ko'chasi 	2	15
sogban ko'chasi 	2	15
лицей 	1	15
o'rta 	1	15
а 	1	15
pomuq road 	2	15
пропан 	1	15
sogban 	1	15
рынок 	1	14
burger 	1	14
халклар 	1	14
qarshi-bukhara 	1	14
chilonzor 	1	14
qarshi-bukhara road 	2	14
farobiy ko'chasi 	2	14
cafe 	1	14
istiqbol 	1	14
aircraft 	1	14
farobiy 	1	14
гаи 	1	13
istiqbol ko'chasi 	2	13
donish 	1	13
заправка 	1	13
amir 	1	13
на 	1	13
ahmad donish 	2	13
базар 	1	13
дустлиги 	1	13
masjidi 	1	13
o'rta maktab 	2	13
им. 	1	13
халклар дустлиги 	2	13
музыкальная школа 	2	13
ahmad donish ko'chasi 	3	13
donish ko'chasi 	2	13
нукусский 	1	13
музыкальная 	1	13
автомойка 	1	12
hangar 	1	12
диспансер 	1	12
б 	1	12
красногорск-паркент 	1	11
zarkent 	1	11
samarqand-jizzax road 	2	11
мечеть 	1	11
zarafshon-navoyi 	1	11
дустлик 	1	11
окси 	1	11
автостоянка 	1	11
zarafshon-navoyi road 	2	11
клиника 	1	11
йули 	1	11
samarqand-jizzax 	1	11
загс 	1	11
temur 	1	11
окси мед 	2	11
amir temur 	2	11
для 	1	11
nevich 	1	10
почтовое 	1	10
sodiq 	1	10
city 	1	10
sodiq azimov ko'chasi 	3	10
ходжейлинское шоссе 	2	10
ходжейлинское 	1	10
temur ko'chasi 	2	10
джизак-гагарин 	1	10
корпус 	1	10
sodiq azimov 	2	10
azimov ko'chasi 	2	10
самаркандская 	1	10
metan 	1	10
beruniy 	1	10
amir temur ko'chasi 	3	10
school 	1	10
блок 	1	10
фонтан 	1	10
azimov 	1	10
в 	1	10
m.bunker aircraft 	2	9
а. 	1	9
аптека окси 	2	9
малая кольцевая 	2	9
благоустройства 	1	9
m.bunker 	1	9
samarqand-qarshi road 	2	9
аптека окси мед 	3	9
н.кубро 	1	9
малая 	1	9
малая кольцевая дорога 	3	9
к 	1	9
почтовое отделение 	2	9
petrol 	1	9
базарчик 	1	9
center 	1	9
областной 	1	9
samarqand-qarshi 	1	9
стоматология 	1	9
dosnazarov ko'shesi 	2	8
акмангитская 	1	8
самаркандский 	1	8
buxoro 	1	8
dori 	1	8
of 	1	8
ko'shesi 	1	8
академический 	1	8
ресторан 	1	8
a. dosnazarov ko'shesi 	3	8
paynet 	1	8
